,Unnamed: 0,word,start,end,duration,file,isPronoun,isPlural,isPreceding,isManner,isIntermediate,er,Annotation,Transformation,Comments,isReferent,isModifier,isAfterNoun,first_occur,referent,isTooLong,transOrd,Notsure,wordOrder,Comment,LongRef,code,story,part,condition,count,wordID
194,194,Zij,265.06,265.13,,20G2,1,,,,,,de prinses,,,,,,,,,,,1711,,,22,3,2,pronoun,195,1
195,195,hem,266.43,266.53,,20G2,1,,,,,,de derde broeder,,,,,,,,,,,1716,,,6,3,2,pronoun,196,10
196,196,haar,268.41,268.62,,20G2,1,,,,,,de prinses,,,,,,,,,,,1724,,,22,3,2,pronoun,197,18
197,197,zij,272.1,272.39,,20G2,1,,,,,,de prinses,,,,,,,,,,,1731,,,22,3,2,pronoun,198,1
198,198,zijn,273.07,273.32,,20G2,1,,,,,,de derde broeder,,,,,,,,,,,1733,,,6,3,2,pronoun,199,8
199,199,zijn,274.36,274.52,,20G2,1,,,,,,de derde broeder,,,1,1,,,een soldatenransel,,,,1737,,,6,3,2,pronoun,200,8
200,200,zij,276.31,276.47,,20G2,1,,,,,,de prinses,,,,,,,,,,,1741,,,22,3,2,pronoun,201,1
201,201,hem,278.91,279.25,,20G2,1,,,,,,de derde broeder,,,,,,,,,,,1749,,,6,3,2,pronoun,202,10
202,202,hij,283.46,283.59,,20G2,1,,,,,,een soldatenransel,,,,,,,,,,,1761,,,11,3,2,pronoun,203,5
203,203,ik,285.01,285.13,,20G2,1,,,,,,de prinses,,,,,,,,,,,1766,,,22,3,2,pronoun,204,4
204,204,hij,289.7,289.91,,20G2,1,,,,,,de derde broeder,,,,,,,,,,,1776,,,6,3,2,pronoun,205,5
205,205,mijn,290.88,291,,20G2,1,,,,,,de derde broeder,,,,,,,,,,,1780,,,6,3,2,pronoun,206,7
206,206,ik,292.66,292.82,,20G2,1,,,,,,de derde broeder,,,,,,,,,,,1784,,,6,3,2,pronoun,207,4
207,207,hem,292.82,292.97,,20G2,1,,,,,,een soldatenransel,,,,,,,,,,,1785,,,11,3,2,pronoun,208,10
208,208,ik,293.82,293.91,,20G2,1,,,,,,de derde broeder,,,,,,,,,,,1788,,,6,3,2,pronoun,209,4
209,209,hij,296.45,296.63499,,20G2,1,,,,,,de derde broeder,,,,,,,,,,,1798,,,6,3,2,pronoun,210,5
210,210,haar,297.08,297.36,,20G2,1,,,,,,de prinses,,,,,,,,,,,1800,,,22,3,2,pronoun,211,18
211,211,zij,300.39,300.54,,20G2,1,,,,,,de prinses,,,,,,,,,,,1807,,,22,3,2,pronoun,212,1
212,212,zij,301.61,301.77,,20G2,1,,,,,,de prinses,,,,,,,,,,,1813,,,22,3,2,pronoun,213,1
213,213,hem,301.77,301.9,,20G2,1,,,,,,de derde broeder,,,,,,,,,,,1814,,,6,3,2,pronoun,214,10
214,214,hem,303.23,303.35,,20G2,1,,,,,,de derde broeder,,,,,,,,,,,1819,,,6,3,2,pronoun,215,10
215,215,zij,308.62,308.87,,20G2,1,,,,,,de prinses,,,,,,,,,,,1833,,,22,3,2,pronoun,216,1
216,216,zij,309.84,310.03,,20G2,1,,,,,,de prinses,,,,,,,,,,,1838,,,22,3,2,pronoun,217,1
217,217,zij,311.9,312.08,,20G2,1,,,,,,de prinses,,,,,,,,,,,1846,,,22,3,2,pronoun,218,1
218,218,hem,320.92,321.03,,20G2,1,,,,,,de derde broeder,,,,,,,,,,,1870,,,6,3,2,pronoun,219,10
219,219,hij,324.74,325.01,,20G2,1,,,,,,de derde broeder,,,,,,,,,,,1878,,,6,3,2,pronoun,220,5
220,220,zijn,326.85,327.11,,20G2,1,,,,,,de derde broeder,,,1,1,,,een oud versleten hoedje,,,,1883,,,6,3,2,pronoun,221,8
221,221,zijn,328.62,328.82,,20G2,1,,,,,,de derde broeder,,,,,,,,,,,1886,,,6,3,2,pronoun,222,8
222,222,hij,330.57,330.82,,20G2,1,,,,,,de derde broeder,,,,,,,,,,,1892,,,6,3,2,pronoun,223,5
223,223,het,330.93,331.08,,20G2,1,,,,,,een oud versleten hoedje,,,,,,,,,,,1893,,,14,3,2,pronoun,224,6
224,224,zelve,336.65,336.99,,20G2,1,,,,,,de prinses,,,,,,,,,,,1913,,,22,3,2,pronoun,225,19
225,225,zij,340.9,341.07,,20G2,1,,,,,,de prinses,,,,,,,,,,,1921,,,22,3,2,pronoun,226,1
226,226,zich,343.43,343.69,,20G2,1,,,,,,de derde broeder,,,,,,,,,,,1927,,,6,3,2,pronoun,227,12
227,227,hij,344.99,345.03,,20G2,1,,,,,,de derde broeder,,,,,,,,,,,1931,,,6,3,2,pronoun,228,5
228,228,Zij,347.92,348.06,,20G2,1,,,,,,de prinses,,,,,,,,,,,1937,,,22,3,2,pronoun,229,1
229,229,zich,348.4,348.56,,20G2,1,,,,,,de prinses,,,,,,,,,,,1939,,,22,3,2,pronoun,230,12
230,230,zich,350.04,350.23,,20G2,1,,,,,,de prinses,,,,,,,,,,,1944,,,22,3,2,pronoun,231,12
231,231,zij,350.62,350.75,,20G2,1,,,,,,de prinses,,,,,,,,,,,1947,,,22,3,2,pronoun,232,1
232,232,hem,350.75,350.89,,20G2,1,,,,,,de derde broeder,,,,,,,,,,,1948,,,6,3,2,pronoun,233,10
233,233,zij,352.91,353.07,,20G2,1,,,,,,de prinses,,,,,,,,,,,1957,,,22,3,2,pronoun,234,1
234,234,hem,353.07,353.32499,,20G2,1,,,,,,de derde broeder,,,,,,,,,,,1958,,,6,3,2,pronoun,235,10
235,235,hij,354.86,354.98,,20G2,1,,,,,,de derde broeder,,,,,,,,,,,1962,,,6,3,2,pronoun,236,5
236,236,haar,354.98,355.12,,20G2,1,,,,,,de prinses,,,,,,,,,,,1963,,,22,3,2,pronoun,237,18
237,237,hem,356.44,356.54,,20G2,1,,,,,,de derde broeder,,,,,,,,,,,1968,,,6,3,2,pronoun,238,10
238,238,hij,359.75,359.96,,20G2,1,,,,,,de derde broeder,,,,,,,,,,,1979,,,6,3,2,pronoun,239,5
239,239,zij,362.14,362.39,,20G2,1,,,,,,de prinses,,,,,,,,,,,1986,,,22,3,2,pronoun,240,1
240,240,zij,363.92,364.24,,20G2,1,,,,,,de prinses,,,,,,,,,,,1991,,,22,3,2,pronoun,241,1
241,241,hij,364.43,364.61,,20G2,1,,,,,,de derde broeder,,,,,,,,,,,1993,,,6,3,2,pronoun,242,5
242,242,zijn,366.47,366.64,,20G2,1,,,,,,de derde broeder,,,1,1,,,een oud versleten hoedje,,,,1999,,,6,3,2,pronoun,243,8
243,243,het,368,368.11,,20G2,1,,,,,,een oud versleten hoedje,,,,,,,,,,,2004,,,14,3,2,pronoun,244,6
244,244,zijn,372.21,372.61,,20G2,1,,,,,,de derde broeder,,,,,,,,,,,2018,,,6,3,2,pronoun,245,8
245,245,hij,373.34,373.39,,20G2,1,,,,,,de derde broeder,,,,,,,,,,,2021,,,6,3,2,pronoun,246,5
246,246,zijn,374.08,374.27,,20G2,1,,,,,,de derde broeder,,,,,,,,,,,2026,,,6,3,2,pronoun,247,8
247,247,hij,384.34,384.51,,20G2,1,,,,,,de derde broeder,,,,,,,,,,,2046,,,6,3,2,pronoun,248,5
248,248,hem,394.82,394.97,,20G2,1,,,,,,de derde broeder,,,,,,,,,,,2074,,,6,3,2,pronoun,249,10
249,249,hij,396.23,396.31,,20G2,1,,,,,,de derde broeder,,,,,,,,,,,2078,,,6,3,2,pronoun,250,5
250,250,zich,396.69,396.89,,20G2,1,,,,,,de derde broeder,,,,,,,,,,,2080,,,6,3,2,pronoun,251,12
251,251,hij,9.98,10.12,,23G1,1,,,,,,de koning,,,,,,,,,,,11,,,23,2,1,pronoun,252,5
252,252,zijn,11.61,11.83,,23G1,1,,,,,,de koning,,,,,,,,,,,17,,,23,2,1,pronoun,253,8
253,253,zij,17.66,17.83,,23G1,1,,,,,,gouden appelen,,,,,,,,,,,33,,,24,2,1,pronoun,254,1
254,254,hij,23.28,23.44,,23G1,1,,,,,,de koning,,,,,,,,,,,49,,,23,2,1,pronoun,255,5
255,255,hij,30.01,30.11,,23G1,1,,,,,,de koning,,,,,,,,,,,69,,,23,2,1,pronoun,256,5
256,256,hij,34.48,34.59,,23G1,1,,,,,,de oudste zoon,,,,,,,,,,,87,,,25,2,1,pronoun,257,5
257,257,hem,42.31,42.57,,23G1,1,,,,,,de tweede zoon,,,,,,,,,,,112,,,26,2,1,pronoun,258,10
258,258,hij,45.56,45.61,,23G1,1,,,,,,de tweede zoon,,,,,,,,,,,123,,,26,2,1,pronoun,259,5
259,259,hij,50.95,51.15,,23G1,1,,,,,,de derde zoon,,,,,,,,,,,141,,,27,2,1,pronoun,260,5
260,260,hem,54.55,54.86,,23G1,1,,,,,,de derde zoon,,,,,,,,,,,153,,,27,2,1,pronoun,261,10
261,261,hij,55.42,55.52,,23G1,1,,,,,,de derde zoon,,,,,,,,,,,157,,,27,2,1,pronoun,262,5
262,262,zijn,56.75,56.91,,23G1,1,,,,,,de derde zoon,,,,,,,,,,,163,,,27,2,1,pronoun,263,8
263,263,hij,57.43,57.83,,23G1,1,,,,,,de koning,,,,,,,,,,,166,,,23,2,1,pronoun,264,5
264,264,hem,58.06,58.15,,23G1,1,,,,,,de derde zoon,,,,,,,,,,,168,,,27,2,1,pronoun,265,10
265,265,zich,61.06,61.26,,23G1,1,,,,,,de derde zoon,,,,,,,,,,,177,,,27,2,1,pronoun,266,12
266,266,hij,63.11,63.51,,23G1,1,,,,,,de derde zoon,,,,,,,,,,,184,,,27,2,1,pronoun,267,5
267,267,zich,64.84,65.01,,23G1,1,,,,,,de derde zoon,,,,,,,,,,,190,,,27,2,1,pronoun,268,12
268,268,hij,70.39,70.46,,23G1,1,,,,,,de derde zoon,,,,,,,,,,,204,,,27,2,1,pronoun,269,5
269,269,zich,75.83,76.01,,23G1,1,,,,,,de gouden vogel,,,,,,,,,,,219,,,28,2,1,pronoun,270,12
270,270,hij,76.87,77.10499,,23G1,1,,,,,,de gouden vogel,,,,,,,,,,,225,,,28,2,1,pronoun,271,5
271,271,hem,80.35,80.45,,23G1,1,,,,,,de gouden vogel,,,,,,,,,,,238,,,28,2,1,pronoun,272,10
272,272,zijn,83.99,84.14,,23G1,1,,,,,,de gouden vogel,,,,,,,,,,,248,,,28,2,1,pronoun,273,8
273,273,zijn,97.69,97.84,,23G1,1,,,,,,de koning,,,1,1,,1,de raad,,,,284,,,23,2,1,pronoun,274,8
274,274,mij,108.95,109.1,,23G1,1,,,,,,de koning,,,,,,,,,,,314,,,23,2,1,pronoun,275,9
275,275,ik,110.36,110.43,,23G1,1,,,,,,de koning,,,,,,,,,,,321,,,23,2,1,pronoun,276,4
276,276,zijn,114.53,114.7,,23G1,1,,,,,,de oudste zoon,,,,,,,,,,,333,,,25,2,1,pronoun,277,8
277,277,hij,116.09,116.24,,23G1,1,,,,,,de oudste zoon,,,,,,,,,,,337,,,25,2,1,pronoun,278,5
278,278,hij,119.25,119.44,,23G1,1,,,,,,de oudste zoon,,,,,,,,,,,345,,,25,2,1,pronoun,279,5
279,279,hij,120.96,121.03,,23G1,1,,,,,,de oudste zoon,,,,,,,,,,,351,,,25,2,1,pronoun,280,5
280,280,zijn,123.51,123.68,,23G1,1,,,,,,de oudste zoon,,,,,,,,,,,362,,,25,2,1,pronoun,281,8
281,281,hem,125.23,125.52,,23G1,1,,,,,,de vos,,,,,,,,,,,368,,,29,2,1,pronoun,282,10
282,282,mij,127.91,128.11,,23G1,1,,,,,,de vos,,,,,,,,,,,373,,,29,2,1,pronoun,283,9
283,283,ik,129.1,129.21,,23G1,1,,,,,,de vos,,,,,,,,,,,377,,,29,2,1,pronoun,284,4
284,284,hij,151.96,152.04,,23G1,1,,,,,,de oudste zoon,,,,,,,,,,,447,,,25,2,1,pronoun,285,5
285,285,zijn,152.37,152.52,,23G1,1,,,,,,de oudste zoon,,,,,,,,,,,449,,,25,2,1,pronoun,286,8
286,286,hij,153.53,153.64,,23G1,1,,,,,,de oudste zoon,,,,,,,,,,,453,,,25,2,1,pronoun,287,5
287,287,zijn,158.22,158.38,,23G1,1,,,,,,de oudste zoon,,,,,,,,,,,469,,,25,2,1,pronoun,288,8
288,288,Ik,168.19,168.31,,23G1,1,,,,,,de oudste zoon,,,,,,,,,,,500,,,25,2,1,pronoun,289,4
289,289,hij,169.91,169.97,,23G1,1,,,,,,de oudste zoon,,,,,,,,,,,507,,,25,2,1,pronoun,290,5
290,290,ik,170.06,170.19,,23G1,1,,,,,,de oudste zoon,,,,,,,,,,,509,,,25,2,1,pronoun,291,4
291,291,Hij,173.51,173.93,,23G1,1,,,,,,de oudste zoon,,,,,,,,,,,520,,,25,2,1,pronoun,292,5
292,292,hij,176.54,176.63,,23G1,1,,,,,,de oudste zoon,,,,,,,,,,,533,,,25,2,1,pronoun,293,5
293,293,zijn,177.45,177.58,,23G1,1,,,,,,de oudste zoon,,,1,1,,,de koning,,,,538,,,25,2,1,pronoun,294,8
294,294,hij,188.57,188.65,,23G1,1,,,,,,de tweede zoon,,,,,,,,,,,569,,,26,2,1,pronoun,295,5
295,295,hem,189.47,189.62,,23G1,1,,,,,,de tweede zoon,,,,,,,,,,,574,,,26,2,1,pronoun,296,10
296,296,hij,190.9,190.99,,23G1,1,,,,,,de tweede zoon,,,,,,,,,,,580,,,26,2,1,pronoun,297,5
297,297,Hij,191.85,192.02,,23G1,1,,,,,,de tweede zoon,,,,,,,,,,,583,,,26,2,1,pronoun,298,5
298,298,zijn,197.15,197.44,,23G1,1,,,,,,de tweede zoon,,,1,1,,,de oudste zoon,,,,598,,,26,2,1,pronoun,299,8
299,299,hem,198.62,198.76,,23G1,1,,,,,,de tweede zoon,,,,,,,,,,,605,,,26,2,1,pronoun,300,10
300,300,Hij,198.98,199.12,,23G1,1,,,,,,de tweede zoon,,,,,,,,,,,607,,,26,2,1,pronoun,301,5
301,301,hij,202.42,202.56,,23G1,1,,,,,,de tweede zoon,,,,,,,,,,,617,,,26,2,1,pronoun,302,5
302,302,zijn,209.39,209.61,,23G1,1,,,,,,de derde zoon,,,,,,,,,,,635,,,27,2,1,pronoun,303,8
303,303,Hij,212.82,212.93,,23G1,1,,,,,,de derde zoon,,,,,,,,,,,642,,,27,2,1,pronoun,304,5
304,304,hem,213.22,213.35,,23G1,1,,,,,,de derde zoon,,,,,,,,,,,644,,,27,2,1,pronoun,305,10
305,305,zijn,214.45,214.62,,23G1,1,,,,,,de derde zoon,,,,,,,,,,,649,,,27,2,1,pronoun,306,8
306,306,hij,216.99,217.06,,23G1,1,,,,,,de derde zoon,,,,,,,,,,,656,,,27,2,1,pronoun,307,5
307,307,hij,219.71,219.89,,23G1,1,,,,,,de koning,,,,,,,,,,,662,,,23,2,1,pronoun,308,5
308,308,hem,220.05,220.13,,23G1,1,,,,,,de derde zoon,,,,,,,,,,,664,,,27,2,1,pronoun,309,10
309,309,hij,222.05,222.17,,23G1,1,,,,,,de derde zoon,,,,,,,,,,,670,,,27,2,1,pronoun,310,5
310,310,zijn,227.24,227.44,,23G1,1,,,,,,de vos,,,,,,,,,,,681,,,29,2,1,pronoun,311,8
311,311,hem,228.5,228.6,,23G1,1,,,,,,de derde zoon,,,,,,,,,,,685,,,27,2,1,pronoun,312,10
312,312,ik,233.89,234.06,,23G1,1,,,,,,de derde zoon,,,,,,,,,,,700,,,27,2,1,pronoun,313,4
313,313,mijn,240.19,240.31,,23G1,1,,,,,,de vos,,,,,,,,,,,722,,,29,2,1,pronoun,314,7
314,314,hij,242.85,242.89,,23G1,1,,,,,,de derde zoon,,,,,,,,,,,728,,,27,2,1,pronoun,315,5
315,315,hij,254.98,255.16,,23G1,1,,,,,,de derde zoon,,,,,,,,,,,765,,,27,2,1,pronoun,316,5
316,316,hij,256.91,257,,23G1,1,,,,,,de derde zoon,,,,,,,,,,,771,,,27,2,1,pronoun,317,5
317,317,hij,259.88,259.97,,23G1,1,,,,,,de derde zoon,,,,,,,,,,,775,,,27,2,1,pronoun,318,5
318,318,ik,263.52,263.65,,23G1,1,,,,,,de vos,,,,,,,,,,,789,,,29,2,1,pronoun,319,4
319,319,ze,273.5,273.62,,23G1,1,,,,,,de soldaten,,,,,,,,,,,823,,,30,2,1,pronoun,320,14
320,320,zijn,289.55,289.65,,23G1,1,,,,,,de gouden vogel,,,,,,,,,,,878,,,28,2,1,pronoun,321,8
321,321,het,292.35,292.43,,23G1,1,,,,,,de gouden vogel,,,,,,,,,,,888,,,28,2,1,pronoun,322,6
322,322,zijn,296.5,296.61,,23G1,1,,,,,,de vos,,,1,1,,,de staart,,,,899,,,29,2,1,pronoun,323,8
323,323,hij,1.08,1.139954649,0.059954649,23G2,1,,,,,,de derde zoon,,,,,,,,,,,924,,,27,2,2,pronoun,324,5
324,324,Hij,4.559977324,5.239977324,0.68,23G2,1,,,,,,de derde zoon,,,,,,,,,,,937,,,27,2,2,pronoun,325,5
325,325,hij,14.64,14.72997732,0.089977324,23G2,1,,,,,,de derde zoon,,,,,,,,,,,967,,,27,2,2,pronoun,326,5
326,326,hij,19.21,19.28997732,0.079977324,23G2,1,,,,,,de derde zoon,,,,,,,,,,,985,,,27,2,2,pronoun,327,5
327,327,hem,22.03,22.18997732,0.159977324,23G2,1,,,,,,de gouden vogel,,,,,,,,,,,995,,,28,2,2,pronoun,328,10
328,328,hem,29.63498866,29.75496599,0.119977324,23G2,1,,,,,,de derde zoon,,,,,,,,,,,1018,,,27,2,2,pronoun,329,10
329,329,hem,33.59498866,33.73496599,0.139977324,23G2,1,,,,,,de derde zoon,,,,,,,,,,,1029,,,27,2,2,pronoun,330,10
330,330,hij,34.89498866,34.99496599,0.099977324,23G2,1,,,,,,de derde zoon,,,,,,,,,,,1033,,,27,2,2,pronoun,331,5
331,331,hij,36.10498866,36.24496599,0.139977324,23G2,1,,,,,,de derde zoon,,,,,,,,,,,1037,,,27,2,2,pronoun,332,5
332,332,hem,39.82498866,39.96496599,0.139977324,23G2,1,,,,,,de derde zoon,,,,,,,,,,,1045,,,27,2,2,pronoun,333,10
333,333,hij,43.16498866,43.28496599,0.119977324,23G2,1,,,,,,de derde zoon,,,,,,,,,,,1054,,,27,2,2,pronoun,334,5
334,334,hij,47.32498866,47.46496599,0.139977324,23G2,1,,,,,,de derde zoon,,,,,,,,,,,1069,,,27,2,2,pronoun,335,5
335,335,hij,53.33498866,53.47496599,0.139977324,23G2,1,,,,,,de derde zoon,,,,,,,,,,,1083,,,27,2,2,pronoun,336,5
336,336,hij,56.08498866,56.23496599,0.149977324,23G2,1,,,,,,de derde zoon,,,,,,,,,,,1091,,,27,2,2,pronoun,337,5
337,337,hij,58.81498866,58.94496599,0.129977324,23G2,1,,,,,,de derde zoon,,,,,,,,,,,1098,,,27,2,2,pronoun,338,5
338,338,zijn,59.24498866,59.36496599,0.119977324,23G2,1,,,,,,de derde zoon,,,,,,,,,,,1101,,,27,2,2,pronoun,339,8
339,339,mij,65.74498866,65.91496599,0.169977324,23G2,1,,,,,,de vos,,,,,,,,,,,1122,,,29,2,2,pronoun,340,9
340,340,ik,67.48498866,67.58496599,0.099977324,23G2,1,,,,,,de vos,,,,,,,,,,,1126,,,29,2,2,pronoun,341,4
341,341,ik,69.49498866,69.81496599,0.319977324,23G2,1,,,,,,de vos,,,,,,,,,,,1134,,,29,2,2,pronoun,342,4
342,342,hem,88.52,88.73997732,0.219977324,23G2,1,,,,,,het gouden paard,,,,,,,,,,,1193,,,31,2,2,pronoun,343,10
343,343,zijn,97.57,97.67997732,0.109977324,23G2,1,,,,,,de vos,,,,,,,,,,,1220,,,29,2,2,pronoun,344,8
344,344,hij,106.56,106.7199773,0.159977324,23G2,1,,,,,,de derde zoon,,,,,,,,,,,1247,,,27,2,2,pronoun,345,5
345,345,hij,110.13,110.1999773,0.069977324,23G2,1,,,,,,de derde zoon,,,,,,,,,,,1259,,,27,2,2,pronoun,346,5
346,346,hem,110.2,110.4099773,0.209977324,23G2,1,,,,,,het gouden paard,,,,,,,,,,,1260,,,31,2,2,pronoun,347,10
347,347,hij,112.05,112.4699773,0.419977324,23G2,1,,,,,,de derde zoon,,,,,,,,,,,1267,,,27,2,2,pronoun,348,5
348,348,ik,114.53,114.6099773,0.079977324,23G2,1,,,,,,de derde zoon,,,,,,,,,,,1275,,,27,2,2,pronoun,349,4
349,349,hem,114.61,114.7199773,0.109977324,23G2,1,,,,,,het gouden paard,,,,,,,,,,,1276,,,31,2,2,pronoun,350,10
350,350,het,119.96,120.0699773,0.109977324,23G2,1,,,,,,het gouden paard,,,,,,,,,,,1291,,,31,2,2,pronoun,351,6
351,351,hem,125.18,125.3199773,0.139977324,23G2,1,,,,,,de derde zoon,,,,,,,,,,,1306,,,27,2,2,pronoun,352,10
352,352,hij,128.47,128.5899773,0.119977324,23G2,1,,,,,,de derde zoon,,,,,,,,,,,1314,,,27,2,2,pronoun,353,5
353,353,hem,131.77,131.8999773,0.129977324,23G2,1,,,,,,de derde zoon,,,,,,,,,,,1325,,,27,2,2,pronoun,354,10
354,354,hij,134.21,134.3799773,0.169977324,23G2,1,,,,,,de derde zoon,,,,,,,,,,,1334,,,27,2,2,pronoun,355,5
355,355,zijn,139.8,139.9799773,0.179977324,23G2,1,,,,,,de derde zoon,,,,,,,,,,,1350,,,27,2,2,pronoun,356,8
356,356,hij,141.49,141.5299773,0.039977324,23G2,1,,,,,,de derde zoon,,,,,,,,,,,1355,,,27,2,2,pronoun,357,5
357,357,zijn,141.79,141.8999773,0.109977324,23G2,1,,,,,,de derde zoon,,,,,,,,,,,1357,,,27,2,2,pronoun,358,8
358,358,Ik,144,144.2499773,0.249977324,23G2,1,,,,,,de vos,,,,,,,,,,,1360,,,29,2,2,pronoun,359,4
359,359,ik,148.8349887,148.924966,0.089977324,23G2,1,,,,,,de vos,,,,,,,,,,,1375,,,29,2,2,pronoun,360,4
360,360,met,149.6849887,149.914966,0.229977324,23G2,1,,,,,,de derde zoon,,,,,,,,,,,1378,,,27,2,2,pronoun,361,20
361,361,zij,162.8849887,163.024966,0.139977324,23G2,1,,,,,,de schoone koningsdochter,,,,,,,,,,,1423,,,32,2,2,pronoun,362,1
362,362,haar,164.8949887,165.264966,0.369977324,23G2,1,,,,,,de schoone koningsdochter,,,,,,,,,,,1431,,,32,2,2,pronoun,363,18
363,363,haar,165.6549887,165.734966,0.079977324,23G2,1,,,,,,de schoone koningsdochter,,,,,,,,,,,1435,,,32,2,2,pronoun,364,18
364,364,zij,167.16,167.3899546,0.229954649,23G2,1,,,,,,de schoone koningsdochter,,,,,,,,,,,1440,,,32,2,2,pronoun,365,1
365,365,haar,168.81,168.8899546,0.079954649,23G2,1,,,,,,de schoone koningsdochter,,,,,,,,,,,1446,,,32,2,2,pronoun,366,18
366,366,zij,171.03,171.1599773,0.129977324,23G2,1,,,,,,de schoone koningsdochter,,,,,,,,,,,1452,,,32,2,2,pronoun,367,1
367,367,haar,171.56,171.6699546,0.109954649,23G2,1,,,,,,de schoone koningsdochter,,,,,,,,,,,1455,,,32,2,2,pronoun,368,18
368,368,zijn,174.4,174.8699773,0.469977324,23G2,1,,,,,,de vos,,,,,,,,,,,1464,,,29,2,2,pronoun,369,8
369,369,zijn,177.27,177.3599773,0.089977324,23G2,1,,,,,,de vos,,,1,1,,,de staart,,,,1469,,,29,2,2,pronoun,370,8
370,370,Hij,190.09,190.2499773,0.159977324,23G2,1,,,,,,de derde zoon,,,,,,,,,,,1499,,,27,2,2,pronoun,371,5
371,371,hij,195.5,195.5799773,0.079977324,23G2,1,,,,,,de derde zoon,,,,,,,,,,,1516,,,27,2,2,pronoun,372,5
372,372,haar,196.8,196.8399773,0.039977324,23G2,1,,,,,,de schoone koningsdochter,,,,,,,,,,,1521,,,32,2,2,pronoun,373,18
373,373,Zij,199.17,199.3099773,0.139977324,23G2,1,,,,,,de schoone koningsdochter,,,,,,,,,,,1524,,,32,2,2,pronoun,374,1
374,374,zij,199.74,199.8699773,0.129977324,23G2,1,,,,,,de schoone koningsdochter,,,,,,,,,,,1527,,,32,2,2,pronoun,375,1
375,375,hem,199.87,200.0099773,0.139977324,23G2,1,,,,,,de derde zoon,,,,,,,,,,,1528,,,27,2,2,pronoun,376,10
376,376,zij,202.73,202.9899773,0.259977324,23G2,1,,,,,,de schoone koningsdochter,,,,,,,,,,,1536,,,32,2,2,pronoun,377,1
377,377,hem,202.99,203.2499773,0.259977324,23G2,1,,,,,,de derde zoon,,,,,,,,,,,1537,,,27,2,2,pronoun,378,10
378,378,haar,203.25,203.4399773,0.189977324,23G2,1,,,,,,de schoone koningsdochter,,,,,,,,,,,1538,,,32,2,2,pronoun,379,18
379,379,haar,205.28,205.3899773,0.109977324,23G2,1,,,,,,de schoone koningsdochter,,,,,,,,,,,1545,,,32,2,2,pronoun,380,18
380,380,hij,208.37,208.4499773,0.079977324,23G2,1,,,,,,de derde zoon,,,,,,,,,,,1552,,,27,2,2,pronoun,381,5
381,381,haar,208.45,208.5699773,0.119977324,23G2,1,,,,,,de schoone koningsdochter,,,,,,,,,,,1553,,,32,2,2,pronoun,382,18
382,382,zij,209.81,209.9599773,0.149977324,23G2,1,,,,,,de schoone koningsdochter,,,,,,,,,,,1557,,,32,2,2,pronoun,383,1
383,383,hem,211.78,211.9499773,0.169977324,23G2,1,,,,,,de derde zoon,,,,,,,,,,,1562,,,27,2,2,pronoun,384,10
384,384,hij,213.22,213.3299773,0.109977324,23G2,1,,,,,,de derde zoon,,,,,,,,,,,1567,,,27,2,2,pronoun,385,5
385,385,haar,217.52,217.6099773,0.089977324,23G2,1,,,,,,de schoone koningsdochter,,,1,1,,1,de schoone koning,,,,1575,,,32,2,2,pronoun,386,18
386,386,mijn,232.99,233.1299773,0.139977324,23G2,1,,,,,,de schoone koning,,,,,,,,,,,1614,,,33,2,2,pronoun,387,7
387,387,mij,233.64,233.8599773,0.219977324,23G2,1,,,,,,de schoone koning,,,,,,,,,,,1616,,,33,2,2,pronoun,388,9
388,388,mijn,239.88,240.0699773,0.189977324,23G2,1,,,,,,de schoone koning,,,,,,,,,,,1634,,,33,2,2,pronoun,389,7
389,389,hij,246.06,246.1399773,0.079977324,23G2,1,,,,,,de derde zoon,,,,,,,,,,,1651,,,27,2,2,pronoun,390,5
390,390,zijn,250.39,250.6299773,0.239977324,23G2,1,,,,,,de derde zoon,,,,,,,,,,,1667,,,27,2,2,pronoun,391,8
391,391,hij,252.62,252.7999773,0.179977324,23G2,1,,,,,,de derde zoon,,,,,,,,,,,1675,,,27,2,2,pronoun,392,5
392,392,ik,262.6499773,262.7299773,0.08,23G2,1,,,,,,de vos,,,,,,,,,,,1700,,,29,2,2,pronoun,393,4
393,393,ik,265.35,265.5999773,0.249977324,23G2,1,,,,,,de vos,,,,,,,,,,,1710,,,29,2,2,pronoun,394,4
394,394,zijn,268.94,269.1999773,0.259977324,23G2,1,,,,,,de derde zoon,,,,,,,,,,,1719,,,27,2,2,pronoun,395,8
395,395,hij,270.44,270.5499773,0.109977324,23G2,1,,,,,,de derde zoon,,,,,,,,,,,1722,,,27,2,2,pronoun,396,5
396,396,zijn,270.72,270.8599773,0.139977324,23G2,1,,,,,,de derde zoon,,,,,,,,,,,1724,,,27,2,2,pronoun,397,8
397,397,hem,275.94,276.1899773,0.249977324,23G2,1,,,,,,de schoone koning,,,,,,,,,,,1740,,,33,2,2,pronoun,398,10
398,398,hem,281.79,281.8799773,0.089977324,23G2,1,,,,,,de derde zoon,,,,,,,,,,,1757,,,27,2,2,pronoun,399,10
399,399,zijn,281.88,282.0399773,0.159977324,23G2,1,,,,,,de schoone koning,,,1,1,,,de schoone koningsdochter,,,,1758,,,33,2,2,pronoun,400,8
400,400,hij,292.51,293.3599773,0.849977324,23G2,1,,,,,,de vos,,,,,,,,,,,1784,,,29,2,2,pronoun,401,5
